"Time"	"Channel 0"	"Channel 1"	"Channel 2"	"Channel 3"	"Channel 4"	"Channel 5"	"Channel 6"	"Channel 7"	"Channel 8"	"Channel 9"	"Channel 10"	"Channel 11"	
41794.3872069676	3.97979736328125	-0.15472412109375	3.92333984375	0.06256103515625	3.78387451171875	0.07843017578125	3.804931640625	0.1483154296875	0.0042724609375	0.010986328125	-1.0003662109375	0.6182861328125	
41794.3872069907	4.01885986328125	-0.16357421875	3.96026611328125	0.07232666015625	3.80401611328125	0.07568359375	3.80859375	0.14892578125	0.0067138671875	0.00701904296875	-0.975341796875	0.63507080078125	
41794.3872070139	4.04388427734375	-0.16937255859375	3.99078369140625	0.08087158203125	3.817138671875	0.0775146484375	3.8165283203125	0.1397705078125	0.0079345703125	0.0103759765625	-0.9722900390625	0.6353759765625	
41794.387207037	4.058837890625	-0.1708984375	4.0191650390625	0.09307861328125	3.834228515625	0.078125	3.8433837890625	0.1361083984375	0.00579833984375	0.01129150390625	-0.9698486328125	0.633544921875	
41794.3872070602	4.06402587890625	-0.17333984375	4.03350830078125	0.09674072265625	3.84674072265625	0.08209228515625	3.868408203125	0.1397705078125	0.0103759765625	0.0091552734375	-0.9912109375	0.6146240234375	
41794.3872070833	4.056396484375	-0.17425537109375	4.02984619140625	0.09307861328125	3.85406494140625	0.07843017578125	3.87664794921875	0.1348876953125	0.0067138671875	0.0042724609375	-1.00616455078125	0.5902099609375	
41794.3872071065	4.03839111328125	-0.16937255859375	4.01153564453125	0.08697509765625	3.85162353515625	0.07843017578125	3.88275146484375	0.1409912109375	-0.00030517578125	0.0030517578125	-1.03271484375	0.5731201171875	
41794.3872071296	4.01611328125	-0.16448974609375	3.98590087890625	0.08056640625	3.8427734375	0.07080078125	3.8873291015625	0.1507568359375	0.00091552734375	0.0091552734375	-1.0125732421875	0.5999755859375	
41794.3872071528	3.97247314453125	-0.14862060546875	3.94439697265625	0.07354736328125	3.83026123046875	0.05767822265625	3.8787841796875	0.1507568359375	0.0048828125	0.00762939453125	-1.00372314453125	0.60791015625	
41794.3872071759	3.93341064453125	-0.13519287109375	3.89434814453125	0.06256103515625	3.81927490234375	0.0439453125	3.8824462890625	0.1605224609375	0.010986328125	0.0146484375	-0.9844970703125	0.653076171875	
41794.3872071991	3.89312744140625	-0.12542724609375	3.84063720703125	0.05157470703125	3.80767822265625	0.03265380859375	3.8873291015625	0.1715087890625	0.0140380859375	0.013427734375	-0.9649658203125	0.67840576171875	
41794.3872072222	3.85528564453125	-0.11322021484375	3.78662109375	0.04150390625	3.80279541015625	0.02593994140625	3.8922119140625	0.184326171875	0.013427734375	0.01556396484375	-0.96923828125	0.67626953125	
41794.3872072454	3.828125	-0.10589599609375	3.73931884765625	0.03082275390625	3.79791259765625	0.02105712890625	3.8934326171875	0.19500732421875	0.00885009765625	0.01190185546875	-0.99609375	0.6427001953125	
41794.3872072685	3.80523681640625	-0.09857177734375	3.69873046875	0.0244140625	3.809814453125	0.01861572265625	3.89617919921875	0.20111083984375	0.00732421875	0.0115966796875	-1.01287841796875	0.62530517578125	
41794.3872072917	3.78570556640625	-0.09124755859375	3.6669921875	0.01983642578125	3.82720947265625	0.01983642578125	3.9007568359375	0.1971435546875	0.00579833984375	0.0140380859375	-1.0272216796875	0.6292724609375	
41794.3872073148	3.77197265625	-0.09033203125	3.64410400390625	0.01678466796875	3.84979248046875	0.0244140625	3.9129638671875	0.194091796875	0.001220703125	0.0067138671875	-1.029052734375	0.614013671875	
41794.387207338	3.76708984375	-0.08392333984375	3.63555908203125	0.01922607421875	3.87725830078125	0.0299072265625	3.9263916015625	0.1812744140625	0.0054931640625	0.010986328125	-1.02447509765625	0.62835693359375	
41794.3872073611	3.768310546875	-0.08514404296875	3.6376953125	0.02197265625	3.90167236328125	0.04638671875	3.95111083984375	0.17181396484375	0.003662109375	0.0115966796875	-1.015625	0.634765625	
41794.3872073843	3.78082275390625	-0.09002685546875	3.64654541015625	0.02349853515625	3.92974853515625	0.05889892578125	3.9837646484375	0.15838623046875	0.0103759765625	0.0128173828125	-0.9808349609375	0.6500244140625	
41794.3872074074	3.79058837890625	-0.09552001953125	3.65997314453125	0.02593994140625	3.96026611328125	0.07720947265625	4.01611328125	0.1409912109375	0.00732421875	0.0140380859375	-0.9820556640625	0.66375732421875	
41794.3872074306	3.80645751953125	-0.10589599609375	3.68194580078125	0.02471923828125	3.99322509765625	0.09918212890625	4.0447998046875	0.1239013671875	0.008544921875	0.0115966796875	-0.986328125	0.6646728515625	
41794.3872074537	3.81500244140625	-0.11260986328125	3.70635986328125	0.02471923828125	4.02130126953125	0.11505126953125	4.0765380859375	0.1104736328125	0.0079345703125	0.01312255859375	-1.0015869140625	0.6280517578125	
41794.3872074769	3.817138671875	-0.11810302734375	3.73291015625	0.02716064453125	4.03564453125	0.126953125	4.0936279296875	0.0909423828125	0.0042724609375	0.0079345703125	-1.0113525390625	0.6170654296875	
41794.3872075	3.82843017578125	-0.12420654296875	3.76708984375	0.03387451171875	4.03472900390625	0.13702392578125	4.10125732421875	0.084228515625	-0.00244140625	0.0079345703125	-1.031494140625	0.5914306640625	
41794.3872075231	3.84552001953125	-0.13153076171875	3.80035400390625	0.03814697265625	4.02618408203125	0.13641357421875	4.0960693359375	0.08026123046875	0.0067138671875	0.00732421875	-1.02203369140625	0.6182861328125	
41794.3872075463	3.85986328125	-0.13763427734375	3.8330078125	0.04425048828125	3.99932861328125	0.135498046875	4.0753173828125	0.078125	0.0054931640625	0.009765625	-1.002197265625	0.64300537109375	
41794.3872075694	3.88580322265625	-0.14373779296875	3.86627197265625	0.047607421875	3.97491455078125	0.13092041015625	4.04632568359375	0.08941650390625	0.0128173828125	0.0140380859375	-0.9698486328125	0.67779541015625	
41794.3872075926	3.909912109375	-0.14984130859375	3.88458251953125	0.05279541015625	3.94805908203125	0.12359619140625	4.0093994140625	0.10009765625	0.0079345703125	0.0128173828125	-0.97198486328125	0.6903076171875	
41794.3872076157	3.927001953125	-0.15228271484375	3.902587890625	0.0537109375	3.91845703125	0.11444091796875	3.9752197265625	0.1092529296875	0.0079345703125	0.0164794921875	-0.9783935546875	0.67474365234375	
41794.3872076389	3.94287109375	-0.15594482421875	3.91143798828125	0.05706787109375	3.890380859375	0.09918212890625	3.9398193359375	0.1129150390625	0.0115966796875	0.0152587890625	-1.0015869140625	0.65521240234375	
41794.387207662	3.95782470703125	-0.15472412109375	3.91876220703125	0.062255859375	3.86810302734375	0.089111328125	3.9117431640625	0.1226806640625	0.0115966796875	0.01556396484375	-1.014404296875	0.6268310546875	
41794.3872076852	3.96759033203125	-0.15350341796875	3.92242431640625	0.069580078125	3.84674072265625	0.086669921875	3.8861083984375	0.1312255859375	0.00579833984375	0.00732421875	-1.0321044921875	0.5963134765625	
41794.3872077083	3.980712890625	-0.15716552734375	3.92578125	0.07354736328125	3.82080078125	0.07720947265625	3.8641357421875	0.1397705078125	0.0091552734375	0.0152587890625	-1.0186767578125	0.6134033203125	
41794.3872077315	3.983154296875	-0.15594482421875	3.92608642578125	0.07080078125	3.798828125	0.0701904296875	3.84124755859375	0.1458740234375	0.0128173828125	0.0152587890625	-1.0003662109375	0.6207275390625	
41794.3872077546	3.985595703125	-0.15625	3.92608642578125	0.07080078125	3.77227783203125	0.06683349609375	3.8330078125	0.15380859375	0.0164794921875	0.018310546875	-0.9820556640625	0.653076171875	
41794.3872077778	3.98223876953125	-0.15838623046875	3.93096923828125	0.06866455078125	3.75518798828125	0.06500244140625	3.8348388671875	0.1556396484375	0.0177001953125	0.02197265625	-0.9710693359375	0.67962646484375	
41794.3872078009	3.97735595703125	-0.15625	3.935546875	0.06103515625	3.74298095703125	0.06103515625	3.8482666015625	0.15594482421875	0.01220703125	0.01983642578125	-0.977783203125	0.67138671875	
41794.3872078241	3.97979736328125	-0.15625	3.95172119140625	0.06256103515625	3.74420166015625	0.06134033203125	3.87542724609375	0.1617431640625	0.0146484375	0.02044677734375	-0.98876953125	0.64666748046875	
41794.3872078472	3.97857666015625	-0.15625	3.96392822265625	0.06866455078125	3.74786376953125	0.06256103515625	3.9007568359375	0.1611328125	0.0128173828125	0.02197265625	-1.0040283203125	0.6268310546875	
41794.3872078704	3.9794921875	-0.15594482421875	3.97552490234375	0.06683349609375	3.75946044921875	0.06622314453125	3.92425537109375	0.16265869140625	0.0079345703125	0.018310546875	-1.0198974609375	0.6207275390625	
41794.3872078935	3.990478515625	-0.16204833984375	3.990478515625	0.072021484375	3.7786865234375	0.06591796875	3.9508056640625	0.1629638671875	0.00579833984375	0.0164794921875	-1.0223388671875	0.6011962890625	
